,time,strain,stress,true_strain,true_stress,ML,start file num,제일 처음값,,ml더한값,true_stress
246,24.016,0.1200775,559.5633333,0.113397879,626.7542995,0.092303054,110,,,51.49100305,626.7542995
247,24.116,0.120584,559.9572222,0.113849978,627.4791039,0.063617177,110,,,51.46231718,627.4791039
248,24.216,0.121082,560.2166667,0.11429429,628.0488211,0.053322996,110,,,51.452023,628.0488211
249,24.316,0.121583,560.5366667,0.11474108,628.6883962,0.055519662,110,,,51.45421966,628.6883962
250,24.416,0.122076,560.7561111,0.115180541,629.2109741,0.060731361,110,,,51.45943136,629.2109741
251,24.516,0.122574,561.0655556,0.115624263,629.837605,0.0563811,110,,,51.4550811,629.837605
252,24.616,0.1230805,561.4638889,0.116075356,630.5691451,0.088900375,110,,,51.48760037,630.5691451
253,24.716,0.123581,561.7533333,0.116520906,631.175372,0.019511565,110,,,51.41821156,631.175372
254,24.816,0.1240795,562.015,0.116964479,631.7495402,0.02648921,110,,,51.42518921,631.7495402
255,24.916,0.1245775,562.3216667,0.11740741,632.3742941,-0.000646078,110,,,51.39805392,632.3742941
256,25.016,0.125073,562.5627778,0.117847922,632.9241921,0.023258819,110,,,51.42195882,632.9241921
257,25.116,0.1255765,562.9111111,0.118295349,633.5995183,0.054916656,110,,,51.45361666,633.5995183
258,25.216,0.126075,563.1711111,0.118738135,634.1729089,0.056682603,110,,,51.4553826,634.1729089
259,25.316,0.126573,563.4133333,0.119180281,634.7262492,0.049360382,110,,,51.44806038,634.7262492
260,25.416,0.1270795,563.7444444,0.119629774,635.3848066,0.105827626,110,,,51.50452763,635.3848066
261,25.516,0.127572,563.9577778,0.120066648,635.9029994,0.075160443,110,,,51.47386044,635.9029994
262,25.616,0.128073,564.2311111,0.120510867,636.4938822,0.153034414,110,,,51.55173441,636.4938822
263,25.716,0.128574,564.4961111,0.120954889,637.0756341,0.081190507,110,,,51.47989051,637.0756341
264,25.816,0.129075,564.7477778,0.121398713,637.6425972,0.118878408,110,,,51.51757841,637.6425972
265,25.916,0.129581,565.0416667,0.121846768,638.2603309,0.110436318,110,,,51.50913632,638.2603309
266,26.016,0.130082,565.2605556,0.122290196,638.7907791,0.112934488,110,,,51.51163449,638.7907791
267,26.116,0.1305775,565.4288889,0.122728564,639.2611796,0.096007236,110,,,51.49470724,639.2611796
268,26.216,0.131081,565.7522222,0.123173813,639.9115893,0.127751217,110,,,51.52645122,639.9115893
269,26.316,0.1315845,565.9911111,0.123618863,640.4667685,0.110220959,110,,,51.50892096,640.4667685
270,26.416,0.1320805,566.1938889,0.12405709,640.9770608,0.126932851,110,,,51.52563285,640.9770608
271,26.516,0.1325785,566.44,0.124496892,641.5377655,0.141275789,110,,,51.53997579,641.5377655
272,26.616,0.133074,566.6227778,0.124934293,642.0255373,0.165223758,110,,,51.56392376,642.0255373
273,26.716,0.1335775,566.9066667,0.125378561,642.6326419,0.161088857,110,,,51.55978886,642.6326419
274,26.816,0.134081,567.1983333,0.125822631,643.2488531,0.151139251,110,,,51.54983925,643.2488531
275,26.916,0.1345795,567.4,0.126262098,643.7604083,0.096739458,110,,,51.49543946,643.7604083
276,27.016,0.135083,567.6616667,0.126705776,644.3431076,0.111685403,110,,,51.5103854,644.3431076
277,27.116,0.135576,567.8394444,0.127140011,644.824845,0.185682905,110,,,51.5843829,644.824845
278,27.216,0.136074,568.0661111,0.127578459,645.3651391,0.225696688,110,,,51.62439669,645.3651391
279,27.316,0.1365805,568.3522222,0.128024193,645.9780529,0.352112676,110,,,51.75081268,645.9780529
280,27.416,0.1370785,568.5338889,0.128462254,646.4676616,0.346771762,110,,,51.74547176,646.4676616
281,27.516,0.137582,568.74,0.128904957,646.9883867,0.330102942,110,,,51.72880294,646.9883867
282,27.616,0.1380805,568.8844444,0.129343071,647.436293,0.346168756,110,,,51.74486876,647.436293
283,27.716,0.1385785,569.07,0.129780555,647.930867,0.318990395,110,,,51.71769039,647.930867
284,27.816,0.139082,569.34,0.130222675,648.5249459,0.289873799,110,,,51.6885738,648.5249459
285,27.916,0.1395805,569.5222222,0.130660212,649.0164188,0.357238231,110,,,51.75593823,649.0164188
286,28.016,0.140081,569.705,0.131099313,649.5098461,0.355989146,110,,,51.75468915,649.5098461
287,28.116,0.140582,569.9394444,0.131538658,650.0626714,0.337209803,110,,,51.7359098,650.0626714
288,28.216,0.1410775,570.0888889,0.131972991,650.5156041,0.382693716,110,,,51.78139372,650.5156041
289,28.316,0.1415785,570.3061111,0.132411954,651.0491949,0.369212215,110,,,51.76791222,651.0491949
290,28.416,0.1420795,570.5233333,0.132850724,651.5830033,0.438213378,110,,,51.83691338,651.5830033
291,28.516,0.1425775,570.6761111,0.133286675,652.0416843,0.43231253,110,,,51.83101253,652.0416843
292,28.616,0.143081,570.8794444,0.133727248,652.5614462,0.370633587,110,,,51.76933359,652.5614462
293,28.716,0.1435795,571.0533333,0.134163255,653.0448854,0.347891631,110,,,51.74659163,653.0448854
294,28.816,0.1440775,571.2361111,0.134598635,653.5383819,0.390791231,110,,,51.78949123,653.5383819
295,28.916,0.1445785,571.4644444,0.135036447,654.0859166,0.364689667,110,,,51.76338967,654.0859166
296,29.016,0.1450795,571.6327778,0.135474067,654.5649754,0.359564113,110,,,51.75826411,654.5649754
297,29.116,0.145583,571.8361111,0.135913678,655.0857277,0.39716587,110,,,51.79586587,655.0857277
298,29.216,0.146081,571.9866667,0.136348296,655.5430509,0.39647672,110,,,51.79517672,655.5430509
299,29.316,0.146574,572.105,0.136778365,655.9607183,0.379161821,110,,,51.77786182,655.9607183
300,29.416,0.147083,572.3833333,0.137222198,656.5711912,0.429297498,110,,,51.8279975,656.5711912
301,29.516,0.147581,572.5661111,0.137656249,657.0659904,0.445363311,110,,,51.84406331,657.0659904
302,29.616,0.148082,572.7083333,0.138092724,657.5161288,0.41908946,110,,,51.81778946,657.5161288
303,29.716,0.1485805,572.9027778,0.138526832,658.024959,0.457724943,110,,,51.85642494,658.024959
304,29.816,0.149076,573.0122222,0.138958141,658.4345923,0.467545333,110,,,51.86624533,658.4345923
305,29.916,0.1495765,573.2155556,0.139393614,658.9551321,0.494594478,110,,,51.89329448,658.9551321
306,30.016,0.1500775,573.375,0.139829331,659.4256866,0.497308007,110,,,51.89600801,659.4256866
307,30.116,0.150576,573.5416667,0.140262687,659.9032767,0.495800491,110,,,51.89450049,659.9032767
308,30.216,0.1510795,573.7194444,0.140700198,660.3966913,0.48094069,110,,,51.87964069,660.3966913
309,30.316,0.1515775,573.87,0.141132742,660.8557799,0.478399449,110,,,51.87709945,660.8557799
310,30.416,0.152076,574.0333333,0.141565532,661.3300265,0.475901279,110,,,51.87460128,661.3300265
311,30.516,0.1525795,574.2572222,0.142002474,661.8771021,0.534435974,110,,,51.93313597,661.8771021
312,30.616,0.1530775,574.3772222,0.142434455,662.3014515,0.487702976,110,,,51.88640298,662.3014515
313,30.716,0.1535785,574.545,0.14286885,662.7827593,0.551147866,110,,,51.94984787,662.7827593
314,30.816,0.1540795,574.7127778,0.143303057,663.2642352,0.542964207,110,,,51.94166421,663.2642352
315,30.916,0.1545775,574.8622222,0.143734476,663.7229874,0.572037731,110,,,51.97073773,663.7229874
316,31.016,0.155081,575.03,0.144170471,664.2062274,0.557824008,110,,,51.95652401,664.2062274
317,31.116,0.1555795,575.15,0.14460195,664.6315494,0.560106818,110,,,51.95880682,664.6315494
318,31.216,0.1560775,575.3238889,0.14503281,665.1190032,0.602274196,110,,,52.0009742,665.1190032
319,31.316,0.156581,575.5516667,0.145468239,665.6721222,0.60304949,110,,,52.00174949,665.6721222
320,31.416,0.1570765,575.6644444,0.145896565,666.0878006,0.583236422,110,,,51.98193642,666.0878006
321,31.516,0.1575775,575.785,0.146329459,666.5157608,0.575095835,110,,,51.97379583,666.5157608
322,31.616,0.1580785,575.9788889,0.146762166,667.0287677,0.581685834,110,,,51.98038583,667.0287677
323,31.716,0.1585795,576.135,0.147194686,667.4982002,0.571822372,110,,,51.97052237,667.4982002
324,31.816,0.1590805,576.3205556,0.147627018,668.0019177,0.637593143,110,,,52.03629314,668.0019177
325,31.916,0.1595785,576.4266667,0.148056577,668.4119695,0.642158763,110,,,52.04085876,668.4119695
326,32.016,0.160074,576.5688889,0.148483796,668.8625772,0.578584658,110,,,51.97728466,668.8625772
327,32.116,0.1605805,576.7838889,0.148920311,669.4041342,0.635051902,110,,,52.0337519,669.4041342
328,32.216,0.1610785,576.9183333,0.149349315,669.8474731,0.648274971,110,,,52.04697497,669.8474731
329,32.316,0.1615795,577.065,0.149780717,670.3068742,0.621268898,110,,,52.0199689,670.3068742
330,32.416,0.1620805,577.1627778,0.150211933,670.7096094,0.653357454,110,,,52.05205745,670.7096094
331,32.516,0.162576,577.2616667,0.150638233,671.1105594,0.68135418,110,,,52.08005418,671.1105594
332,32.616,0.1630795,577.4972222,0.151071229,671.6751805,0.672696731,110,,,52.07139673,671.6751805
333,32.716,0.163583,577.6472222,0.151504038,672.1404878,0.690183917,110,,,52.08888392,672.1404878
334,32.816,0.1640785,577.7261111,0.151929787,672.5185448,0.664254641,110,,,52.06295464,672.5185448
335,32.916,0.1645795,577.8922222,0.152360078,673.0014352,0.649610199,110,,,52.0483102,673.0014352
336,33.016,0.1650775,578.0222222,0.152787608,673.4406856,0.647241246,110,,,52.04594125,673.4406856
337,33.116,0.1655785,578.1994444,0.15321753,673.9368412,0.680449671,110,,,52.07914967,673.9368412
338,33.216,0.166082,578.3905556,0.153649411,674.4508158,0.726105871,110,,,52.12480587,674.4508158
339,33.316,0.1665775,578.4644444,0.154074248,674.8236054,0.686565878,110,,,52.08526588,674.8236054
340,33.416,0.167081,578.615,0.15450576,675.2905728,0.709178619,110,,,52.10787862,675.2905728
341,33.516,0.167582,578.7561111,0.154934944,675.7452177,0.704096136,110,,,52.10279614,675.7452177
342,33.616,0.1680775,578.87,0.155359235,676.1650224,0.762544687,110,,,52.16124469,676.1650224
343,33.716,0.168584,579.0633333,0.155792759,676.6841463,0.755653185,110,,,52.15435319,676.6841463
344,33.816,0.1690795,579.1611111,0.156216687,677.0853822,0.742688547,110,,,52.14138855,677.0853822
345,33.916,0.16958,579.2977778,0.15664471,677.5350949,0.759745014,110,,,52.15844501,677.5350949
346,34.016,0.170081,579.4727778,0.157072977,678.0300873,0.766205797,110,,,52.1649058,678.0300873
347,34.116,0.1705795,579.5538889,0.157498925,678.4139015,0.754274885,110,,,52.15297488,678.4139015
348,34.216,0.17108,579.6766667,0.1579264,678.8477508,0.810182194,110,,,52.20888219,678.8477508
349,34.316,0.171581,579.8077778,0.158354119,679.2917761,0.794030236,110,,,52.19273024,679.2917761
350,34.416,0.1720795,579.9294444,0.158779522,679.7234133,0.780936383,110,,,52.17963638,679.7234133
351,34.516,0.17258,580.1066667,0.159206449,680.2214752,0.843261403,110,,,52.2419614,680.2214752
352,34.616,0.173076,580.2233333,0.159629359,680.646067,0.844510488,110,,,52.24321049,680.646067
353,34.716,0.173574,580.3511111,0.160053794,681.0849749,0.806994874,110,,,52.20569487,681.0849749
354,34.816,0.174083,580.5577778,0.160487417,681.6230174,0.845501141,110,,,52.24420114,681.6230174
355,34.916,0.1745785,580.6522222,0.16090936,682.0216162,0.876254469,110,,,52.27495447,682.0216162
356,35.016,0.1750795,580.7894444,0.161335805,682.47377,0.871171986,110,,,52.26987199,682.47377
357,35.116,0.1755775,580.8722222,0.161759516,682.8603148,0.86875996,110,,,52.26745996,682.8603148
358,35.216,0.176073,580.97,0.162180922,683.2631308,0.906835508,110,,,52.30553551,683.2631308
359,35.316,0.1765765,581.2044444,0.16260895,683.831491,0.925873283,110,,,52.32457328,683.831491
360,35.416,0.1770775,581.34,0.163034671,684.2822339,0.98014386,110,,,52.37884386,684.2822339
361,35.516,0.177576,581.43,0.163458088,684.6780137,0.968385235,110,,,52.36708523,684.6780137
362,35.616,0.1780765,581.6055556,0.163883024,685.1758373,0.961407589,110,,,52.36010759,685.1758373
363,35.716,0.178572,581.7022222,0.164303536,685.5779514,0.990739544,110,,,52.38943954,685.5779514
364,35.816,0.179076,581.8761111,0.164731081,686.0761576,0.997932549,110,,,52.39663255,686.0761576
365,35.916,0.1795765,582.0255556,0.165155476,686.5436677,0.970624973,110,,,52.36932497,686.5436677
366,36.016,0.1800775,582.1344444,0.165580114,686.9637599,0.992979282,110,,,52.39167928,686.9637599
367,36.116,0.180581,582.2716667,0.16600669,687.4188665,1.005082483,110,,,52.40378248,687.4188665
368,36.216,0.1810795,582.3622222,0.166428851,687.8160822,0.990438041,110,,,52.38913804,687.8160822
369,36.316,0.1815775,582.5105556,0.16685041,688.281366,0.966059353,110,,,52.36475935,688.281366
370,36.416,0.182081,582.6611111,0.167276445,688.7526289,1.11207305,110,,,52.51077305,688.7526289
371,36.516,0.1825795,582.7444444,0.16769807,689.1416337,1.119395271,110,,,52.51809527,689.1416337
372,36.616,0.183083,582.8844444,0.168123743,689.6006772,1.143257096,110,,,52.5419571,689.6006772
373,36.716,0.183581,582.9644444,0.168544589,689.9856401,1.13856226,110,,,52.53726226,689.9856401
374,36.816,0.1840765,583.0422222,0.168963146,690.3665938,1.107679717,110,,,52.50637972,690.3665938
375,36.916,0.1845775,583.2005556,0.169386171,690.8462561,1.184606108,110,,,52.58330611,690.8462561
376,37.016,0.185081,583.3655556,0.169811127,691.3354359,1.092303054,110,,,52.49100305,691.3354359
377,37.116,0.1855795,583.4522222,0.170231685,691.7289939,1.189171728,110,,,52.58787173,691.7289939
378,37.216,0.18608,583.6111111,0.170653752,692.2094667,1.197183099,110,,,52.5958831,692.2094667
379,37.316,0.186573,583.6644444,0.17106932,692.5604708,1.218072964,110,,,52.61677296,692.5604708
380,37.416,0.187074,583.8088889,0.171491456,693.024353,1.235947797,110,,,52.6346478,693.024353
381,37.516,0.18758,583.9866667,0.171917623,693.5308856,1.251453676,110,,,52.65015368,693.5308856
382,37.616,0.1880785,584.0783333,0.172337296,693.9309101,1.237799888,110,,,52.63649989,693.9309101
383,37.716,0.188582,584.2122222,0.172761,694.3841315,1.289486152,110,,,52.68818615,694.3841315
384,37.816,0.1890775,584.2822222,0.173177796,694.7568441,1.265365896,110,,,52.6640659,694.7568441
385,37.916,0.189576,584.41,0.173596941,695.2001102,1.259163544,110,,,52.65786354,695.2001102
386,38.016,0.1900795,584.6188889,0.174020112,695.742955,1.268165568,110,,,52.66686557,695.742955
387,38.116,0.19058,584.7277778,0.174440583,696.1651977,1.315501572,110,,,52.71420157,696.1651977
388,38.216,0.191081,584.8255556,0.174861298,696.5746075,1.304862816,110,,,52.70356282,696.5746075
389,38.316,0.191582,584.9238889,0.175281836,696.9847774,1.279364259,110,,,52.67806426,696.9847774
390,38.416,0.1920775,584.9866667,0.175697583,697.3494431,1.349786794,110,,,52.74848679,697.3494431
391,38.516,0.192581,585.1522222,0.176119866,697.8414223,1.385407245,110,,,52.78410724,697.8414223
392,38.616,0.1930795,585.2616667,0.17653778,698.2636966,1.369944437,110,,,52.76864444,698.2636966
393,38.716,0.19358,585.3416667,0.176957194,698.6521065,1.38575182,110,,,52.78445182,698.6521065
394,38.816,0.194081,585.4905556,0.177376852,699.1231481,1.375586854,110,,,52.77428685,699.1231481
395,38.916,0.1945795,585.5861111,0.177794241,699.5291638,1.417754232,110,,,52.81645423,699.5291638
396,39.016,0.1950775,585.7277778,0.178211037,699.9900883,1.409699789,110,,,52.80839979,699.9900883
397,39.116,0.195581,585.8472222,0.17863226,700.4278078,1.463841151,110,,,52.86254115,700.4278078
398,39.216,0.1960795,585.92,0.179049125,700.8069006,1.443985011,110,,,52.84268501,700.8069006
399,39.316,0.196583,586.0588889,0.179469995,701.2681034,1.452599388,110,,,52.85129939,701.2681034
400,39.416,0.197081,586.135,0.179886093,701.6510719,1.528664341,110,,,52.92736434,701.6510719
401,39.516,0.1975765,586.195,0.180299931,702.0133564,1.517034931,110,,,52.91573493,702.0133564
402,39.616,0.19808,586.3822222,0.180720275,702.5328128,1.536288065,110,,,52.93498806,702.5328128
403,39.716,0.198581,586.5438889,0.181138357,703.0203609,1.543911789,110,,,52.94261179,703.0203609
404,39.816,0.199082,586.6661111,0.181556264,703.4607738,1.526036956,110,,,52.92473696,703.4607738
405,39.916,0.1995775,586.7338889,0.181969411,703.8327716,1.556187277,110,,,52.95488728,703.8327716
406,40.016,0.2000705,586.7783333,0.182380305,704.1753679,1.626695956,110,,,53.02539596,704.1753679
407,40.116,0.200574,586.9588889,0.182799776,704.6875811,1.633975104,110,,,53.0326751,704.6875811
408,40.216,0.2010775,587.1288889,0.183219071,705.187298,1.658224577,110,,,53.05692458,705.187298
409,40.316,0.201576,587.2011111,0.183634028,705.5667623,1.625403799,110,,,53.0241038,705.5667623
410,40.416,0.2020765,587.3411111,0.184050478,706.0289472,1.691088427,110,,,53.08978843,706.0289472
411,40.516,0.202572,587.3961111,0.184462596,706.3861161,1.708575613,110,,,53.10727561,706.3861161
412,40.616,0.203073,587.5444444,0.184879117,706.8588574,1.687168885,110,,,53.08586888,706.8588574
413,40.716,0.2035795,587.7061111,0.185300033,707.3510274,1.70577594,110,,,53.10447594,707.3510274
414,40.816,0.2040775,587.7561111,0.185713714,707.7039089,1.715940905,110,,,53.11464091,707.7039089
415,40.916,0.204581,587.8538889,0.186131789,708.1176253,1.769737692,110,,,53.16843769,708.1176253
416,41.016,0.205082,587.9461111,0.186547614,708.5232755,1.771115993,110,,,53.16981599,708.5232755
417,41.116,0.2055775,588.0288889,0.186958705,708.9143978,1.812637292,110,,,53.21133729,708.9143978
418,41.216,0.206081,588.1966667,0.18737626,709.4128239,1.810871344,110,,,53.20957134,709.4128239
419,41.316,0.2065795,588.2766667,0.187789497,709.8025663,1.821423957,110,,,53.22012396,709.8025663
420,41.416,0.20708,588.3855556,0.18820422,710.2284364,1.864108197,110,,,53.2628082,710.2284364
421,41.516,0.207581,588.5222222,0.188619185,710.6882536,1.877374338,110,,,53.27607434,710.6882536
422,41.616,0.2080765,588.5772222,0.189029425,711.0463106,1.92445191,110,,,53.32315191,711.0463106
423,41.716,0.2085775,588.7277778,0.189444048,711.5231458,1.908386096,110,,,53.3070861,711.5231458
424,41.816,0.2090785,588.8061111,0.189858499,711.9128096,1.937502692,110,,,53.33620269,711.9128096
425,41.916,0.2095765,588.8783333,0.190270298,712.2933934,1.962742818,110,,,53.36144282,712.2933934
426,42.016,0.21008,589.0622222,0.190686473,712.8124139,1.976396606,110,,,53.37509661,712.8124139
427,42.116,0.210576,589.1744444,0.191096279,713.2404423,1.909247534,110,,,53.30794753,713.2404423
428,42.216,0.211074,589.2605556,0.191507569,713.6381381,1.967394582,110,,,53.36609458,713.6381381
429,42.316,0.2115775,589.4005556,0.19192323,714.1044516,2.019210062,110,,,53.41791006,714.1044516
430,42.416,0.2120785,589.5411111,0.192336655,714.5701056,2.077960115,110,,,53.47666012,714.5701056
431,42.516,0.212582,589.6644444,0.19275197,715.0164914,2.058965413,110,,,53.45766541,715.0164914
432,42.616,0.21308,589.7033333,0.19316258,715.3573196,2.089460309,110,,,53.48816031,715.3573196
433,42.716,0.213576,589.7688889,0.193571373,715.7293691,2.084937761,110,,,53.48363776,715.7293691
434,42.816,0.214082,589.9055556,0.193988236,716.1937167,2.094844295,110,,,53.4935443,716.1937167
435,42.916,0.214583,590.0305556,0.194400808,716.6410823,2.126415988,110,,,53.52511599,716.6410823
436,43.016,0.215081,590.1227778,0.194810741,717.0469749,2.089804884,110,,,53.48850488,717.0469749
437,43.116,0.215582,590.1988889,0.195222974,717.4351458,2.122884094,110,,,53.52158409,717.4351458
438,43.216,0.2160775,590.2544444,0.195630515,717.7951492,2.17758539,110,,,53.57628539,717.7951492
439,43.316,0.2165785,590.3661111,0.196042411,718.2267179,2.170909248,110,,,53.56960925,718.2267179
440,43.416,0.217082,590.5055556,0.196456191,718.6936826,2.142309515,110,,,53.54100951,718.6936826
441,43.516,0.21758,590.5666667,0.196865282,719.062162,2.164620752,110,,,53.56332075,719.062162
442,43.616,0.218081,590.6477778,0.19727667,719.4568358,2.23693845,110,,,53.63563845,719.4568358
443,43.716,0.2185795,590.7466667,0.197685836,719.8717777,2.275229358,110,,,53.67392936,719.8717777
444,43.816,0.21908,590.8561111,0.198096476,720.3008679,2.245466684,110,,,53.64416668,720.3008679
445,43.916,0.219581,591.0211111,0.198507357,720.7981177,2.326527975,110,,,53.72522798,720.7981177
446,44.016,0.2200795,591.0811111,0.198916021,721.1659465,2.307963992,110,,,53.70666399,721.1659465
447,44.116,0.220583,591.1755556,0.199328613,721.5788331,2.300770987,110,,,53.69947099,721.5788331
448,44.216,0.221081,591.3072222,0.199736532,722.0340142,2.315329285,110,,,53.71402928,722.0340142
449,44.316,0.2215795,591.405,0.200144694,722.4482242,2.330102942,110,,,53.72880294,722.4482242
450,44.416,0.22208,591.5366667,0.200554325,722.9051296,2.408192273,110,,,53.80689227,722.9051296
451,44.516,0.222581,591.6016667,0.200964198,723.2809572,2.398845673,110,,,53.79754567,723.2809572
452,44.616,0.2230795,591.6972222,0.201371859,723.6927427,2.403368222,110,,,53.80206822,723.6927427
453,44.716,0.22358,591.8177778,0.201780988,724.1363965,2.376491364,110,,,53.77519136,724.1363965
454,44.816,0.224073,591.8772222,0.202183823,724.500927,2.407761554,110,,,53.80646155,724.500927
455,44.916,0.224574,591.9722222,0.202593028,724.9137921,2.430546582,110,,,53.82924658,724.9137921
456,45.016,0.2250775,592.1283333,0.203004107,725.4030983,2.489511996,110,,,53.888212,725.4030983
457,45.116,0.2255755,592.1883333,0.20341053,725.7715127,2.487143042,110,,,53.88584304,725.7715127
458,45.216,0.2260795,592.3077778,0.20382168,726.216424,2.455958996,110,,,53.854659,726.216424
459,45.316,0.226575,592.3494444,0.204225732,726.5610198,2.579058449,110,,,53.97775845,726.5610198
460,45.416,0.227073,592.4294444,0.204631659,726.9541757,2.571994659,110,,,53.97069466,726.9541757
461,45.516,0.2275765,592.6144444,0.205041901,727.4795656,2.537709437,110,,,53.93640944,727.4795656
462,45.616,0.2280775,592.6672222,0.205449938,727.8412806,2.646853599,110,,,54.0455536,727.8412806
463,45.716,0.2285785,592.7533333,0.20585781,728.2440011,2.671275359,110,,,54.06997536,728.2440011
464,45.816,0.2290765,592.8194444,0.206263074,728.6204479,2.682689409,110,,,54.08138941,728.6204479
465,45.916,0.229575,592.8922222,0.206668581,729.0054541,2.701038032,110,,,54.09973803,729.0054541
466,46.016,0.230081,593.0411111,0.207080021,729.488603,2.696084765,110,,,54.09478477,729.488603
467,46.116,0.230582,593.1633333,0.207487228,729.9361211,2.732609726,110,,,54.13130973,729.9361211
468,46.216,0.2310775,593.2044444,0.207889802,730.2806445,2.779084292,110,,,54.17778429,730.2806445
469,46.316,0.231581,593.3422222,0.20829871,730.7490074,2.775595469,110,,,54.17429547,730.7490074
470,46.416,0.2320795,593.4455556,0.208703392,731.1721034,2.78817246,110,,,54.18687246,731.1721034
471,46.516,0.23258,593.5627778,0.209109534,731.6136086,2.815393892,110,,,54.21409389,731.6136086
472,46.616,0.233081,593.6605556,0.209515915,732.0315515,2.823232976,110,,,54.22193298,732.0315515
473,46.716,0.2335795,593.7005556,0.209920106,732.3768345,2.801438601,110,,,54.2001386,732.3768345
474,46.816,0.234083,593.8344444,0.210328184,732.8409927,2.865701856,110,,,54.26440186,732.8409927
475,46.916,0.234581,593.9255556,0.210731641,733.2492063,2.89339708,110,,,54.29209708,733.2492063
476,47.016,0.2350795,593.9872222,0.21113534,733.6214414,2.92238446,110,,,54.32108446,733.6214414
477,47.116,0.23558,594.1,0.211540495,734.058078,2.962828962,110,,,54.36152896,734.058078
478,47.216,0.2360785,594.1855556,0.211943868,734.4599902,2.963690399,110,,,54.3623904,734.4599902
479,47.316,0.236582,594.2916667,0.212351122,734.8903778,3.014989017,110,,,54.41368902,734.8903778
480,47.416,0.23708,594.3805556,0.212753764,735.2962977,3.023086531,110,,,54.42178653,735.2962977
481,47.516,0.2375755,594.4194444,0.213154224,735.6389412,3.058405479,110,,,54.45710548,735.6389412
482,47.616,0.2380795,594.5444444,0.213561389,736.0932885,3.001679804,110,,,54.4003798,736.0932885
483,47.716,0.23858,594.6338889,0.213965562,736.5016421,3.035921954,110,,,54.43462195,736.5016421
484,47.816,0.2390785,594.7188889,0.214367958,736.9033888,3.080070638,110,,,54.47877064,736.9033888
485,47.916,0.239582,594.8655556,0.214774226,737.3846351,3.060386786,110,,,54.45908679,737.3846351
486,48.016,0.2400775,594.8738889,0.215173878,737.6897249,3.076883318,110,,,54.47558332,737.6897249
487,48.116,0.2405755,594.9733333,0.215575385,738.1093405,3.131843046,110,,,54.53054305,738.1093405
488,48.216,0.2410795,595.1655556,0.215981565,738.6477701,3.139380626,110,,,54.53808063,738.6477701
489,48.316,0.24158,595.2194444,0.216384762,739.0125578,3.188353362,110,,,54.58705336,739.0125578
490,48.416,0.242081,595.2938889,0.216788199,739.4032288,3.200758065,110,,,54.59945807,739.4032288
491,48.516,0.2425795,595.3283333,0.217189461,739.7427828,3.216307016,110,,,54.61500702,739.7427828
